Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Greece,2020-03-06,45,45,45,45,45,45,14,14,14,21.8243,39.0742,,Greece
Australia,2020-03-06,5,5,5,7,7,7,2,2,2,138.6007,-34.9285,South Australia,Australia - South Australia
Malta,2020-03-06,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Slovakia,2020-03-06,1,1,1,1,1,1,1,1,1,19.699,48.669,,Slovakia
Canada,2020-03-06,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Moldova,2020-03-06,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Luxembourg,2020-03-06,2,2,2,2,2,2,1,1,1,6.1296,49.8153,,Luxembourg
Ghana,2020-03-06,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Australia,2020-03-06,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Brazil,2020-03-06,13,13,13,13,13,13,9,9,9,-51.9253,-14.235,,Brazil
Thailand,2020-03-06,16,16,16,48,48,48,1,1,1,101.0,15.0,,Thailand
Taiwan*,2020-03-06,32,32,32,45,45,45,1,1,1,121.0,23.7,,Taiwan*
Brunei,2020-03-06,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Lithuania,2020-03-06,1,1,1,1,1,1,0,0,0,23.8813,55.1694,,Lithuania
France,2020-03-06,0,0,0,0,0,0,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Singapore,2020-03-06,52,52,52,130,130,130,13,13,13,103.8333,1.2833,,Singapore
Bulgaria,2020-03-06,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Germany,2020-03-06,653,653,653,670,670,670,188,188,188,9.0,51.0,,Germany
Afghanistan,2020-03-06,1,1,1,1,1,1,0,0,0,65.0,33.0,,Afghanistan
Lebanon,2020-03-06,21,21,21,22,22,22,6,6,6,35.8623,33.8547,,Lebanon
US,2020-03-06,241,241,241,262,262,262,45,45,45,-95.7129,37.0902,,US
Portugal,2020-03-07,20,20,20,20,20,20,7,7,7,-8.2245,39.3999,,Portugal
New Zealand,2020-03-07,5,5,5,5,5,5,1,1,1,174.886,-40.9006,,New Zealand
Mexico,2020-03-07,5,5,5,6,6,6,0,0,0,-102.5528,23.6345,,Mexico
Turkey,2020-03-07,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Serbia,2020-03-07,1,1,1,1,1,1,0,0,0,21.0059,44.0165,,Serbia
Iraq,2020-03-07,50,50,50,54,54,54,14,14,14,44.0,33.0,,Iraq
Colombia,2020-03-07,1,1,1,1,1,1,0,0,0,-74.2973,4.5709,,Colombia
Poland,2020-03-07,5,5,5,5,5,5,0,0,0,19.1451,51.9194,,Poland
Ireland,2020-03-07,18,18,18,18,18,18,0,0,0,-7.6921,53.1424,,Ireland
Bulgaria,2020-03-07,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Algeria,2020-03-07,17,17,17,17,17,17,0,0,0,1.6596,28.0339,,Algeria
Slovenia,2020-03-07,7,7,7,7,7,7,0,0,0,14.9955,46.1512,,Slovenia
Panama,2020-03-07,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Canada,2020-03-07,0,0,0,3,3,3,1,1,1,-73.5491,52.9399,Quebec,Canada - Quebec
Albania,2020-03-07,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Australia,2020-03-07,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
United Kingdom,2020-03-07,186,186,186,206,206,206,43,43,43,-3.4360000000000004,55.3781,,United Kingdom
Finland,2020-03-07,14,14,14,15,15,15,0,0,0,26.0,64.0,,Finland
Lebanon,2020-03-07,21,21,21,22,22,22,0,0,0,35.8623,33.8547,,Lebanon
Denmark,2020-03-07,1,1,1,1,1,1,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Kazakhstan,2020-03-07,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Mauritius,2020-03-07,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Germany,2020-03-07,781,781,781,799,799,799,129,129,129,9.0,51.0,,Germany
Luxembourg,2020-03-07,2,2,2,2,2,2,0,0,0,6.1296,49.8153,,Luxembourg
Oman,2020-03-07,14,14,14,16,16,16,0,0,0,57.0,21.0,,Oman
Cyprus,2020-03-07,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Cote d'Ivoire,2020-03-07,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Italy,2020-03-07,5061,5061,5061,5883,5883,5883,1247,1247,1247,12.0,43.0,,Italy
Tunisia,2020-03-07,1,1,1,1,1,1,0,0,0,9.0,34.0,,Tunisia
Australia,2020-03-07,1,1,1,1,1,1,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Andorra,2020-03-07,1,1,1,1,1,1,0,0,0,1.5218,42.5063,,Andorra
France,2020-03-07,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Sweden,2020-03-07,161,161,161,161,161,161,60,60,60,16.0,63.0,,Sweden
Czechia,2020-03-07,19,19,19,19,19,19,1,1,1,15.472999999999999,49.8175,,Czechia
Egypt,2020-03-07,14,14,14,15,15,15,0,0,0,30.0,26.0,,Egypt
Iceland,2020-03-07,50,50,50,50,50,50,7,7,7,-19.0208,64.9631,,Iceland
Costa Rica,2020-03-07,1,1,1,1,1,1,0,0,0,-83.7534,9.7489,,Costa Rica
Belgium,2020-03-07,168,168,168,169,169,169,60,60,60,4.0,50.8333,,Belgium
Australia,2020-03-07,5,5,5,13,13,13,0,0,0,153.4,-28.0167,Queensland,Australia - Queensland
Ukraine,2020-03-07,1,1,1,1,1,1,0,0,0,31.1656,48.3794,,Ukraine
Thailand,2020-03-07,18,18,18,50,50,50,2,2,2,101.0,15.0,,Thailand
Sri Lanka,2020-03-07,0,0,0,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
Afghanistan,2020-03-07,1,1,1,1,1,1,0,0,0,65.0,33.0,,Afghanistan
Chile,2020-03-07,4,4,4,4,4,4,0,0,0,-71.543,-35.6751,,Chile
Norway,2020-03-07,147,147,147,147,147,147,39,39,39,8.4689,60.472,,Norway
Japan,2020-03-07,379,379,379,461,461,461,41,41,41,138.0,36.0,,Japan
Singapore,2020-03-07,60,60,60,138,138,138,8,8,8,103.8333,1.2833,,Singapore
Peru,2020-03-07,1,1,1,1,1,1,0,0,0,-75.0152,-9.19,,Peru
"Korea, South",2020-03-07,6862,6862,6862,7041,7041,7041,448,448,448,128.0,36.0,,"Korea, South"
Australia,2020-03-07,4,4,4,11,11,11,1,1,1,144.9631,-37.8136,Victoria,Australia - Victoria
Saudi Arabia,2020-03-07,5,5,5,5,5,5,0,0,0,45.0,24.0,,Saudi Arabia
Canada,2020-03-07,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Canada,2020-03-07,23,23,23,28,28,28,3,3,3,-85.3232,51.2538,Ontario,Canada - Ontario
Canada,2020-03-07,0,0,0,2,2,2,1,1,1,-116.5765,53.9333,Alberta,Canada - Alberta
Uruguay,2020-03-07,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Canada,2020-03-07,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Kuwait,2020-03-07,61,61,61,61,61,61,3,3,3,47.75,29.5,,Kuwait
Slovakia,2020-03-07,1,1,1,1,1,1,0,0,0,19.699,48.669,,Slovakia
Moldova,2020-03-07,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Jordan,2020-03-07,1,1,1,1,1,1,0,0,0,36.51,31.24,,Jordan
Uzbekistan,2020-03-07,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Malta,2020-03-07,3,3,3,3,3,3,3,3,3,14.3754,35.9375,,Malta
Azerbaijan,2020-03-07,9,9,9,9,9,9,3,3,3,47.5769,40.1431,,Azerbaijan
Ecuador,2020-03-07,13,13,13,13,13,13,0,0,0,-78.1834,-1.8312,,Ecuador
Russia,2020-03-07,11,11,11,13,13,13,0,0,0,90.0,60.0,,Russia
Estonia,2020-03-07,10,10,10,10,10,10,0,0,0,25.0136,58.5953,,Estonia
Venezuela,2020-03-07,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Switzerland,2020-03-07,264,264,264,268,268,268,54,54,54,8.2275,46.8182,,Switzerland
Philippines,2020-03-07,4,4,4,6,6,6,1,1,1,122.0,13.0,,Philippines
Burkina Faso,2020-03-07,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Iran,2020-03-07,4009,4009,4009,5823,5823,5823,1076,1076,1076,53.0,32.0,,Iran
United Kingdom,2020-03-07,1,1,1,1,1,1,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
North Macedonia,2020-03-07,3,3,3,3,3,3,0,0,0,21.7453,41.6086,,North Macedonia
France,2020-03-07,926,926,926,949,949,949,296,296,296,2.2137,46.2276,,France
Austria,2020-03-07,79,79,79,79,79,79,24,24,24,14.5501,47.5162,,Austria
United Arab Emirates,2020-03-07,38,38,38,45,45,45,16,16,16,54.0,24.0,,United Arab Emirates
United Kingdom,2020-03-07,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Israel,2020-03-07,41,41,41,43,43,43,6,6,6,35.0,31.0,,Israel
Latvia,2020-03-07,1,1,1,1,1,1,0,0,0,24.6032,56.8796,,Latvia
India,2020-03-07,31,31,31,34,34,34,3,3,3,78.0,21.0,,India
South Africa,2020-03-07,1,1,1,1,1,1,0,0,0,22.9375,-30.5595,,South Africa
Australia,2020-03-07,5,5,5,7,7,7,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Qatar,2020-03-07,8,8,8,8,8,8,0,0,0,51.1839,25.3548,,Qatar
Bahrain,2020-03-07,81,81,81,85,85,85,25,25,25,50.55,26.0275,,Bahrain
Armenia,2020-03-07,1,1,1,1,1,1,0,0,0,45.0382,40.0691,,Armenia
Senegal,2020-03-07,4,4,4,4,4,4,0,0,0,-14.4524,14.4974,,Senegal
France,2020-03-07,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Brazil,2020-03-07,13,13,13,13,13,13,0,0,0,-51.9253,-14.235,,Brazil
Hungary,2020-03-07,4,4,4,4,4,4,2,2,2,19.5033,47.1625,,Hungary
Australia,2020-03-07,23,23,23,28,28,28,2,2,2,151.2093,-33.8688,New South Wales,Australia - New South Wales
France,2020-03-07,2,2,2,2,2,2,2,2,2,-61.0242,14.6415,Martinique,France - Martinique
Canada,2020-03-07,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Netherlands,2020-03-07,187,187,187,188,188,188,60,60,60,5.2913,52.1326,,Netherlands
Australia,2020-03-07,2,2,2,3,3,3,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
San Marino,2020-03-07,22,22,22,23,23,23,2,2,2,12.4578,43.9424,,San Marino
Vietnam,2020-03-07,2,2,2,18,18,18,2,2,2,108.0,16.0,,Vietnam
Taiwan*,2020-03-07,32,32,32,45,45,45,0,0,0,121.0,23.7,,Taiwan*
Canada,2020-03-07,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Morocco,2020-03-07,2,2,2,2,2,2,0,0,0,-7.0926,31.7917,,Morocco
Croatia,2020-03-07,12,12,12,12,12,12,1,1,1,15.2,45.1,,Croatia
Brunei,2020-03-07,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Argentina,2020-03-07,8,8,8,8,8,8,6,6,6,-63.6167,-38.4161,,Argentina
France,2020-03-07,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Malaysia,2020-03-07,70,70,70,93,93,93,10,10,10,112.5,2.5,,Malaysia
Greece,2020-03-07,46,46,46,46,46,46,1,1,1,21.8243,39.0742,,Greece
Romania,2020-03-07,6,6,6,9,9,9,0,0,0,24.9668,45.9432,,Romania
Lithuania,2020-03-07,1,1,1,1,1,1,0,0,0,23.8813,55.1694,,Lithuania
US,2020-03-07,378,378,378,402,402,402,140,140,140,-95.7129,37.0902,,US
Bosnia and Herzegovina,2020-03-07,3,3,3,3,3,3,1,1,1,17.6791,43.9159,,Bosnia and Herzegovina
Spain,2020-03-07,460,460,460,500,500,500,100,100,100,-4.0,40.0,,Spain
Cuba,2020-03-07,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Canada,2020-03-07,16,16,16,21,21,21,0,0,0,-123.1207,49.2827,British Columbia,Canada - British Columbia
Dominican Republic,2020-03-07,2,2,2,2,2,2,0,0,0,-70.1627,18.7357,,Dominican Republic
Denmark,2020-03-07,22,22,22,23,23,23,0,0,0,9.5018,56.2639,,Denmark
Pakistan,2020-03-07,6,6,6,6,6,6,0,0,0,69.3451,30.3753,,Pakistan
Ghana,2020-03-07,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Canada,2020-03-07,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Indonesia,2020-03-07,4,4,4,4,4,4,0,0,0,113.9213,-0.7893,,Indonesia
Croatia,2020-03-08,12,12,12,12,12,12,0,0,0,15.2,45.1,,Croatia
Switzerland,2020-03-08,332,332,332,337,337,337,69,69,69,8.2275,46.8182,,Switzerland
Colombia,2020-03-08,1,1,1,1,1,1,0,0,0,-74.2973,4.5709,,Colombia
Singapore,2020-03-08,72,72,72,150,150,150,12,12,12,103.8333,1.2833,,Singapore
France,2020-03-08,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Lithuania,2020-03-08,1,1,1,1,1,1,0,0,0,23.8813,55.1694,,Lithuania
France,2020-03-08,1095,1095,1095,1126,1126,1126,177,177,177,2.2137,46.2276,,France
Russia,2020-03-08,14,14,14,17,17,17,4,4,4,90.0,60.0,,Russia
Bulgaria,2020-03-08,4,4,4,4,4,4,4,4,4,25.4858,42.7339,,Bulgaria
Estonia,2020-03-08,10,10,10,10,10,10,0,0,0,25.0136,58.5953,,Estonia
Malaysia,2020-03-08,75,75,75,99,99,99,6,6,6,112.5,2.5,,Malaysia
Denmark,2020-03-08,34,34,34,35,35,35,12,12,12,9.5018,56.2639,,Denmark
Romania,2020-03-08,12,12,12,15,15,15,6,6,6,24.9668,45.9432,,Romania
Taiwan*,2020-03-08,31,31,31,45,45,45,0,0,0,121.0,23.7,,Taiwan*
Greece,2020-03-08,73,73,73,73,73,73,27,27,27,21.8243,39.0742,,Greece
Pakistan,2020-03-08,5,5,5,6,6,6,0,0,0,69.3451,30.3753,,Pakistan
Malta,2020-03-08,3,3,3,3,3,3,0,0,0,14.3754,35.9375,,Malta
Turkey,2020-03-08,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Costa Rica,2020-03-08,5,5,5,5,5,5,4,4,4,-83.7534,9.7489,,Costa Rica
Uzbekistan,2020-03-08,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Azerbaijan,2020-03-08,9,9,9,9,9,9,0,0,0,47.5769,40.1431,,Azerbaijan
Venezuela,2020-03-08,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Sweden,2020-03-08,203,203,203,203,203,203,42,42,42,16.0,63.0,,Sweden
Cuba,2020-03-08,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Netherlands,2020-03-08,262,262,262,265,265,265,77,77,77,5.2913,52.1326,,Netherlands
Ireland,2020-03-08,19,19,19,19,19,19,1,1,1,-7.6921,53.1424,,Ireland
Ukraine,2020-03-08,1,1,1,1,1,1,0,0,0,31.1656,48.3794,,Ukraine
US,2020-03-08,490,490,490,518,518,518,116,116,116,-95.7129,37.0902,,US
Philippines,2020-03-08,8,8,8,10,10,10,4,4,4,122.0,13.0,,Philippines
Burkina Faso,2020-03-08,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Canada,2020-03-08,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Iran,2020-03-08,4238,4238,4238,6566,6566,6566,743,743,743,53.0,32.0,,Iran
Czechia,2020-03-08,31,31,31,31,31,31,12,12,12,15.472999999999999,49.8175,,Czechia
Iceland,2020-03-08,50,50,50,50,50,50,0,0,0,-19.0208,64.9631,,Iceland
San Marino,2020-03-08,35,35,35,36,36,36,13,13,13,12.4578,43.9424,,San Marino
Australia,2020-03-08,2,2,2,3,3,3,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
France,2020-03-08,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Peru,2020-03-08,6,6,6,6,6,6,5,5,5,-75.0152,-9.19,,Peru
Jordan,2020-03-08,1,1,1,1,1,1,0,0,0,36.51,31.24,,Jordan
Vietnam,2020-03-08,14,14,14,30,30,30,12,12,12,108.0,16.0,,Vietnam
Saudi Arabia,2020-03-08,11,11,11,11,11,11,6,6,6,45.0,24.0,,Saudi Arabia
Australia,2020-03-08,7,7,7,15,15,15,2,2,2,153.4,-28.0167,Queensland,Australia - Queensland
Canada,2020-03-08,24,24,24,29,29,29,1,1,1,-85.3232,51.2538,Ontario,Canada - Ontario
Canada,2020-03-08,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Canada,2020-03-08,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Egypt,2020-03-08,47,47,47,49,49,49,34,34,34,30.0,26.0,,Egypt
Canada,2020-03-08,0,0,0,4,4,4,2,2,2,-116.5765,53.9333,Alberta,Canada - Alberta
United Kingdom,2020-03-08,1,1,1,1,1,1,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
North Macedonia,2020-03-08,3,3,3,3,3,3,0,0,0,21.7453,41.6086,,North Macedonia
Portugal,2020-03-08,30,30,30,30,30,30,10,10,10,-8.2245,39.3999,,Portugal
Spain,2020-03-08,626,626,626,673,673,673,173,173,173,-4.0,40.0,,Spain
Argentina,2020-03-08,11,11,11,12,12,12,4,4,4,-63.6167,-38.4161,,Argentina
Morocco,2020-03-08,2,2,2,2,2,2,0,0,0,-7.0926,31.7917,,Morocco
Sri Lanka,2020-03-08,0,0,0,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
Qatar,2020-03-08,15,15,15,15,15,15,7,7,7,51.1839,25.3548,,Qatar
Andorra,2020-03-08,1,1,1,1,1,1,0,0,0,1.5218,42.5063,,Andorra
New Zealand,2020-03-08,5,5,5,5,5,5,0,0,0,174.886,-40.9006,,New Zealand
Dominican Republic,2020-03-08,5,5,5,5,5,5,3,3,3,-70.1627,18.7357,,Dominican Republic
Canada,2020-03-08,0,0,0,4,4,4,1,1,1,-73.5491,52.9399,Quebec,Canada - Quebec
Brazil,2020-03-08,20,20,20,20,20,20,7,7,7,-51.9253,-14.235,,Brazil
Chile,2020-03-08,8,8,8,8,8,8,4,4,4,-71.543,-35.6751,,Chile
Algeria,2020-03-08,19,19,19,19,19,19,2,2,2,1.6596,28.0339,,Algeria
Oman,2020-03-08,14,14,14,16,16,16,0,0,0,57.0,21.0,,Oman
Bahrain,2020-03-08,81,81,81,85,85,85,0,0,0,50.55,26.0275,,Bahrain
Ghana,2020-03-08,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Slovakia,2020-03-08,3,3,3,3,3,3,2,2,2,19.699,48.669,,Slovakia
Cyprus,2020-03-08,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Senegal,2020-03-08,3,3,3,4,4,4,0,0,0,-14.4524,14.4974,,Senegal
Luxembourg,2020-03-08,3,3,3,3,3,3,1,1,1,6.1296,49.8153,,Luxembourg
Uruguay,2020-03-08,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
France,2020-03-08,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
South Africa,2020-03-08,3,3,3,3,3,3,2,2,2,22.9375,-30.5595,,South Africa
Mauritius,2020-03-08,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Poland,2020-03-08,11,11,11,11,11,11,6,6,6,19.1451,51.9194,,Poland
United Kingdom,2020-03-08,252,252,252,273,273,273,67,67,67,-3.4360000000000004,55.3781,,United Kingdom
Slovenia,2020-03-08,16,16,16,16,16,16,9,9,9,14.9955,46.1512,,Slovenia
Australia,2020-03-08,32,32,32,38,38,38,10,10,10,151.2093,-33.8688,New South Wales,Australia - New South Wales
Lebanon,2020-03-08,31,31,31,32,32,32,10,10,10,35.8623,33.8547,,Lebanon
Germany,2020-03-08,1022,1022,1022,1040,1040,1040,241,241,241,9.0,51.0,,Germany
Finland,2020-03-08,22,22,22,23,23,23,8,8,8,26.0,64.0,,Finland
Australia,2020-03-08,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Hungary,2020-03-08,7,7,7,7,7,7,3,3,3,19.5033,47.1625,,Hungary
Austria,2020-03-08,104,104,104,104,104,104,25,25,25,14.5501,47.5162,,Austria
Japan,2020-03-08,420,420,420,502,502,502,41,41,41,138.0,36.0,,Japan
France,2020-03-08,2,2,2,2,2,2,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Albania,2020-03-08,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Italy,2020-03-08,6387,6387,6387,7375,7375,7375,1492,1492,1492,12.0,43.0,,Italy
Bosnia and Herzegovina,2020-03-08,3,3,3,3,3,3,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Kazakhstan,2020-03-08,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Australia,2020-03-08,4,4,4,11,11,11,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
"Korea, South",2020-03-08,7146,7146,7146,7314,7314,7314,273,273,273,128.0,36.0,,"Korea, South"
Canada,2020-03-08,22,22,22,27,27,27,6,6,6,-123.1207,49.2827,British Columbia,Canada - British Columbia
Israel,2020-03-08,59,59,59,61,61,61,18,18,18,35.0,31.0,,Israel
Thailand,2020-03-08,18,18,18,50,50,50,0,0,0,101.0,15.0,,Thailand
United Kingdom,2020-03-08,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Brunei,2020-03-08,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Kuwait,2020-03-08,63,63,63,64,64,64,3,3,3,47.75,29.5,,Kuwait
Canada,2020-03-08,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Ecuador,2020-03-08,14,14,14,14,14,14,1,1,1,-78.1834,-1.8312,,Ecuador
Latvia,2020-03-08,2,2,2,2,2,2,1,1,1,24.6032,56.8796,,Latvia
Cote d'Ivoire,2020-03-08,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
India,2020-03-08,36,36,36,39,39,39,5,5,5,78.0,21.0,,India
Australia,2020-03-08,2,2,2,2,2,2,1,1,1,145.9707,-41.4545,Tasmania,Australia - Tasmania
Australia,2020-03-08,5,5,5,7,7,7,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Afghanistan,2020-03-08,4,4,4,4,4,4,3,3,3,65.0,33.0,,Afghanistan
United Arab Emirates,2020-03-08,38,38,38,45,45,45,0,0,0,54.0,24.0,,United Arab Emirates
Belgium,2020-03-08,199,199,199,200,200,200,31,31,31,4.0,50.8333,,Belgium
Serbia,2020-03-08,1,1,1,1,1,1,0,0,0,21.0059,44.0165,,Serbia
Armenia,2020-03-08,1,1,1,1,1,1,0,0,0,45.0382,40.0691,,Armenia
Canada,2020-03-08,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Panama,2020-03-08,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Indonesia,2020-03-08,6,6,6,6,6,6,2,2,2,113.9213,-0.7893,,Indonesia
Denmark,2020-03-08,2,2,2,2,2,2,1,1,1,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Tunisia,2020-03-08,2,2,2,2,2,2,1,1,1,9.0,34.0,,Tunisia
Mexico,2020-03-08,6,6,6,7,7,7,1,1,1,-102.5528,23.6345,,Mexico
Iraq,2020-03-08,54,54,54,60,60,60,6,6,6,44.0,33.0,,Iraq
Norway,2020-03-08,176,176,176,176,176,176,29,29,29,8.4689,60.472,,Norway
Moldova,2020-03-08,1,1,1,1,1,1,1,1,1,28.3699,47.4116,,Moldova
Norway,2020-03-09,204,204,204,205,205,205,29,29,29,8.4689,60.472,,Norway
Costa Rica,2020-03-09,9,9,9,9,9,9,4,4,4,-83.7534,9.7489,,Costa Rica
Brunei,2020-03-09,1,1,1,1,1,1,1,1,1,114.7277,4.5353,,Brunei
Burkina Faso,2020-03-09,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Lithuania,2020-03-09,1,1,1,1,1,1,0,0,0,23.8813,55.1694,,Lithuania
Iran,2020-03-09,4530,4530,4530,7161,7161,7161,595,595,595,53.0,32.0,,Iran
Jordan,2020-03-09,1,1,1,1,1,1,0,0,0,36.51,31.24,,Jordan
Turkey,2020-03-09,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Dominican Republic,2020-03-09,5,5,5,5,5,5,0,0,0,-70.1627,18.7357,,Dominican Republic
Greece,2020-03-09,73,73,73,73,73,73,0,0,0,21.8243,39.0742,,Greece
Panama,2020-03-09,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Oman,2020-03-09,14,14,14,16,16,16,0,0,0,57.0,21.0,,Oman
Mauritius,2020-03-09,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Sri Lanka,2020-03-09,0,0,0,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
South Africa,2020-03-09,3,3,3,3,3,3,0,0,0,22.9375,-30.5595,,South Africa
Iceland,2020-03-09,58,58,58,58,58,58,8,8,8,-19.0208,64.9631,,Iceland
Kazakhstan,2020-03-09,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Denmark,2020-03-09,89,89,89,90,90,90,55,55,55,9.5018,56.2639,,Denmark
Bahrain,2020-03-09,81,81,81,95,95,95,10,10,10,50.55,26.0275,,Bahrain
San Marino,2020-03-09,35,35,35,36,36,36,0,0,0,12.4578,43.9424,,San Marino
Algeria,2020-03-09,20,20,20,20,20,20,1,1,1,1.6596,28.0339,,Algeria
Canada,2020-03-09,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Denmark,2020-03-09,2,2,2,2,2,2,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Mexico,2020-03-09,6,6,6,7,7,7,0,0,0,-102.5528,23.6345,,Mexico
Ecuador,2020-03-09,15,15,15,15,15,15,1,1,1,-78.1834,-1.8312,,Ecuador
India,2020-03-09,40,40,40,43,43,43,4,4,4,78.0,21.0,,India
